Resource,Nesting,Resource Content Name,Flags,Cardinality,Datatype,Description
MedicinalProductContraindication,MedicinalProductContraindication.comorbiditytext,text,Σ,0..1,string,Plain text representation of the concept
MedicinalProductContraindication,MedicinalProductContraindication.therapeuticIndication,therapeuticIndication,Σ,0..*,Reference(MedicinalProductIndication),Information about the use of the medicinal product in relation to other therapies as part of the indication
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy,otherTherapy,Σ,0..*,BackboneElement,Information about the use of the medicinal product in relation to other therapies described as part of the indication
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.therapyRelationshipType,therapyRelationshipType,Σ,1..1,CodeableConcept,The type of relationship between the medicinal product indication or contraindication and another therapy
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.therapyRelationshipTypecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.therapyRelationshipTypecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.therapyRelationshipTypecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.therapyRelationshipTypecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.therapyRelationshipTypecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.therapyRelationshipTypecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.therapyRelationshipTypetext,text,Σ,0..1,string,Plain text representation of the concept
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.medication[x],medication[x],Σ,1..1,,"Reference to a specific medication (active substance, medicinal product or class of products) as part of an indication or contraindication"
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.medicationCodeableConcept,medicationCodeableConcept,,,CodeableConcept,
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.medicationCodeableConceptcoding,coding,Σ,0..*,Coding,Code defined by a terminology system
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.medicationCodeableConceptcoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.medicationCodeableConceptcoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.medicationCodeableConceptcoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.medicationCodeableConceptcoding.display,coding.display,Σ,0..1,string,Representation defined by the system
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.medicationCodeableConceptcoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.medicationCodeableConcepttext,text,Σ,0..1,string,Plain text representation of the concept
MedicinalProductContraindication,MedicinalProductContraindication.otherTherapy.medicationReference,medicationReference,,,Reference(MedicinalProduct | Medication | Substance | SubstanceSpecification),
MedicinalProductContraindication,MedicinalProductContraindication.population,population,Σ,0..*,Population,The population group to which this applies
MedicinalProductIndication,MedicinalProductIndication.id,id,Σ,0..1,id,Logical id of this artifact
MedicinalProductIndication,MedicinalProductIndication.meta,meta,Σ,0..1,Meta,Metadata about the resource
MedicinalProductIndication,MedicinalProductIndication.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
MedicinalProductIndication,MedicinalProductIndication.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
MedicinalProductIndication,MedicinalProductIndication.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
MedicinalProductIndication,MedicinalProductIndication.contained,contained,,0..*,Resource,"Contained, inline Resources"
MedicinalProductIndication,MedicinalProductIndication.extension,extension,,0..*,Extension,Additional Content defined by implementations
MedicinalProductIndication,MedicinalProductIndication.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
MedicinalProductIndication,MedicinalProductIndication,MedicinalProductIndication,ΣTU,,DomainResource,"MedicinalProductIndicationElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
MedicinalProductIndication,MedicinalProductIndication.subject,subject,Σ,0..*,Reference(MedicinalProduct | Medication),The medication for which this is an indication
MedicinalProductIndication,MedicinalProductIndication.diseaseSymptomProcedure,diseaseSymptomProcedure,Σ,0..1,CodeableConcept,"The disease, symptom or procedure that is the indication for treatment"
MedicinalProductIndication,MedicinalProductIndication.diseaseSymptomProcedurecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
MedicinalProductIndication,MedicinalProductIndication.diseaseSymptomProcedurecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
MedicinalProductIndication,MedicinalProductIndication.diseaseSymptomProcedurecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
MedicinalProductIndication,MedicinalProductIndication.diseaseSymptomProcedurecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
MedicinalProductIndication,MedicinalProductIndication.diseaseSymptomProcedurecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
MedicinalProductIndication,MedicinalProductIndication.diseaseSymptomProcedurecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
MedicinalProductIndication,MedicinalProductIndication.diseaseSymptomProceduretext,text,Σ,0..1,string,Plain text representation of the concept
MedicinalProductIndication,MedicinalProductIndication.diseaseStatus,diseaseStatus,Σ,0..1,CodeableConcept,The status of the disease or symptom for which the indication applies
MedicinalProductIndication,MedicinalProductIndication.diseaseStatuscoding,coding,Σ,0..*,Coding,Code defined by a terminology system
MedicinalProductIndication,MedicinalProductIndication.diseaseStatuscoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
MedicinalProductIndication,MedicinalProductIndication.diseaseStatuscoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
MedicinalProductIndication,MedicinalProductIndication.diseaseStatuscoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
MedicinalProductIndication,MedicinalProductIndication.diseaseStatuscoding.display,coding.display,Σ,0..1,string,Representation defined by the system
MedicinalProductIndication,MedicinalProductIndication.diseaseStatuscoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
MedicinalProductIndication,MedicinalProductIndication.diseaseStatustext,text,Σ,0..1,string,Plain text representation of the concept
MedicinalProductIndication,MedicinalProductIndication.comorbidity,comorbidity,Σ,0..*,CodeableConcept,Comorbidity (concurrent condition) or co-infection as part of the indication
MedicinalProductIndication,MedicinalProductIndication.comorbiditycoding,coding,Σ,0..*,Coding,Code defined by a terminology system
MedicinalProductIndication,MedicinalProductIndication.comorbiditycoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
MedicinalProductIndication,MedicinalProductIndication.comorbiditycoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
MedicinalProductIndication,MedicinalProductIndication.comorbiditycoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
MedicinalProductIndication,MedicinalProductIndication.comorbiditycoding.display,coding.display,Σ,0..1,string,Representation defined by the system
MedicinalProductIndication,MedicinalProductIndication.comorbiditycoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
MedicinalProductIndication,MedicinalProductIndication.comorbiditytext,text,Σ,0..1,string,Plain text representation of the concept
MedicinalProductIndication,MedicinalProductIndication.intendedEffect,intendedEffect,Σ,0..1,CodeableConcept,"The intended effect, aim or strategy to be achieved by the indication"
MedicinalProductIndication,MedicinalProductIndication.intendedEffectcoding,coding,Σ,0..*,Coding,Code defined by a terminology system
MedicinalProductIndication,MedicinalProductIndication.intendedEffectcoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
MedicinalProductIndication,MedicinalProductIndication.intendedEffectcoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
MedicinalProductIndication,MedicinalProductIndication.intendedEffectcoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
MedicinalProductIndication,MedicinalProductIndication.intendedEffectcoding.display,coding.display,Σ,0..1,string,Representation defined by the system
MedicinalProductIndication,MedicinalProductIndication.intendedEffectcoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
MedicinalProductIndication,MedicinalProductIndication.intendedEffecttext,text,Σ,0..1,string,Plain text representation of the concept
MedicinalProductIndication,MedicinalProductIndication.duration,duration,Σ,0..1,Quantity,Timing or duration information as part of the indication
MedicinalProductIndication,MedicinalProductIndication.durationvalue,value,Σ,0..1,decimal,Numerical value (with implicit precision)
MedicinalProductIndication,MedicinalProductIndication.durationcomparator,comparator,?!Σ,0..1,code,< | <= | >= | > - how to understand the valueQuantityComparator (Required)
MedicinalProductIndication,MedicinalProductIndication.durationunit,unit,Σ,0..1,string,Unit representation
MedicinalProductIndication,MedicinalProductIndication.durationsystem,system,ΣI,0..1,uri,System that defines coded unit form
MedicinalProductIndication,MedicinalProductIndication.durationcode,code,Σ,0..1,code,Coded form of the unit
MedicinalProductIndication,MedicinalProductIndication.otherTherapy,otherTherapy,Σ,0..*,BackboneElement,Information about the use of the medicinal product in relation to other therapies described as part of the indication
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.therapyRelationshipType,therapyRelationshipType,Σ,1..1,CodeableConcept,The type of relationship between the medicinal product indication or contraindication and another therapy
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.therapyRelationshipTypecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.therapyRelationshipTypecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.therapyRelationshipTypecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.therapyRelationshipTypecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.therapyRelationshipTypecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.therapyRelationshipTypecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.therapyRelationshipTypetext,text,Σ,0..1,string,Plain text representation of the concept
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.medication[x],medication[x],Σ,1..1,,"Reference to a specific medication (active substance, medicinal product or class of products) as part of an indication or contraindication"
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.medicationCodeableConcept,medicationCodeableConcept,,,CodeableConcept,
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.medicationCodeableConceptcoding,coding,Σ,0..*,Coding,Code defined by a terminology system
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.medicationCodeableConceptcoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.medicationCodeableConceptcoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.medicationCodeableConceptcoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.medicationCodeableConceptcoding.display,coding.display,Σ,0..1,string,Representation defined by the system
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.medicationCodeableConceptcoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.medicationCodeableConcepttext,text,Σ,0..1,string,Plain text representation of the concept
MedicinalProductIndication,MedicinalProductIndication.otherTherapy.medicationReference,medicationReference,,,Reference(MedicinalProduct | Medication | Substance | SubstanceSpecification),
MedicinalProductIndication,MedicinalProductIndication.undesirableEffect,undesirableEffect,Σ,0..*,Reference(MedicinalProductUndesirableEffect),Describe the undesirable effects of the medicinal product
MedicinalProductIndication,MedicinalProductIndication.population,population,Σ,0..*,Population,The population group to which this applies
MedicinalProductIngredient,MedicinalProductIngredient.id,id,Σ,0..1,id,Logical id of this artifact
MedicinalProductIngredient,MedicinalProductIngredient.meta,meta,Σ,0..1,Meta,Metadata about the resource
MedicinalProductIngredient,MedicinalProductIngredient.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
MedicinalProductIngredient,MedicinalProductIngredient.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
MedicinalProductIngredient,MedicinalProductIngredient.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
MedicinalProductIngredient,MedicinalProductIngredient.contained,contained,,0..*,Resource,"Contained, inline Resources"
MedicinalProductIngredient,MedicinalProductIngredient.extension,extension,,0..*,Extension,Additional Content defined by implementations
MedicinalProductIngredient,MedicinalProductIngredient.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
MedicinalProductIngredient,MedicinalProductIngredient,MedicinalProductIngredient,ΣTU,,DomainResource,"An ingredient of a manufactured item or pharmaceutical productElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
MedicinalProductIngredient,MedicinalProductIngredient.identifier,identifier,Σ,0..1,Identifier,Identifier for the ingredient
MedicinalProductIngredient,MedicinalProductIngredient.identifieruse,use,?!Σ,0..1,code,usual | official | temp | secondary | old (If known)IdentifierUse (Required)
MedicinalProductIngredient,MedicinalProductIngredient.identifiertype,type,Σ,0..1,CodeableConcept,Description of identifierIdentifierType (Extensible)
MedicinalProductIngredient,MedicinalProductIngredient.identifiertype.coding,type.coding,Σ,0..*,Coding,Code defined by a terminology system
MedicinalProductIngredient,MedicinalProductIngredient.identifiertype.coding.system,type.coding.system,Σ,0..1,uri,Identity of the terminology system
MedicinalProductIngredient,MedicinalProductIngredient.identifiertype.coding.version,type.coding.version,Σ,0..1,string,Version of the system - if relevant
MedicinalProductIngredient,MedicinalProductIngredient.identifiertype.coding.code,type.coding.code,Σ,0..1,code,Symbol in syntax defined by the system
MedicinalProductIngredient,MedicinalProductIngredient.identifiertype.coding.display,type.coding.display,Σ,0..1,string,Representation defined by the system
MedicinalProductIngredient,MedicinalProductIngredient.identifiertype.coding.userSelected,type.coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
MedicinalProductIngredient,MedicinalProductIngredient.identifiertype.text,type.text,Σ,0..1,string,Plain text representation of the concept
MedicinalProductIngredient,MedicinalProductIngredient.identifiersystem,system,Σ,0..1,uri,The namespace for the identifier value
MedicinalProductIngredient,MedicinalProductIngredient.identifiervalue,value,Σ,0..1,string,The value that is unique
MedicinalProductIngredient,MedicinalProductIngredient.identifierperiod,period,Σ,0..1,Period,Time period when id is/was valid for use
MedicinalProductIngredient,MedicinalProductIngredient.identifierperiod.start,period.start,ΣI,0..1,dateTime,Starting time with inclusive boundary
MedicinalProductIngredient,MedicinalProductIngredient.identifierperiod.end,period.end,ΣI,0..1,dateTime,"End time with inclusive boundary, if not ongoing"
MedicinalProductIngredient,MedicinalProductIngredient.identifierassigner,assigner,Σ,0..1,Reference(Organization),Organization that issued id (may be just text)
MedicinalProductIngredient,MedicinalProductIngredient.role,role,Σ,1..1,CodeableConcept,"Ingredient role e.g. Active ingredient, excipient"
MedicinalProductIngredient,MedicinalProductIngredient.rolecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
MedicinalProductIngredient,MedicinalProductIngredient.rolecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
MedicinalProductIngredient,MedicinalProductIngredient.rolecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
MedicinalProductIngredient,MedicinalProductIngredient.rolecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
MedicinalProductIngredient,MedicinalProductIngredient.rolecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
MedicinalProductIngredient,MedicinalProductIngredient.rolecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
MedicinalProductIngredient,MedicinalProductIngredient.roletext,text,Σ,0..1,string,Plain text representation of the concept
MedicinalProductIngredient,MedicinalProductIngredient.allergenicIndicator,allergenicIndicator,Σ,0..1,boolean,If the ingredient is a known or suspected allergen
MedicinalProductIngredient,MedicinalProductIngredient.manufacturer,manufacturer,Σ,0..*,Reference(Organization),Manufacturer of this Ingredient
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance,specifiedSubstance,Σ,0..*,BackboneElement,A specified substance that comprises this ingredient
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.code,code,Σ,1..1,CodeableConcept,The specified substance
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.codecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.codecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.codecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.codecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.codecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.codecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.codetext,text,Σ,0..1,string,Plain text representation of the concept
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.group,group,Σ,1..1,CodeableConcept,"The group of specified substance, e.g. group 1 to 4"
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.groupcoding,coding,Σ,0..*,Coding,Code defined by a terminology system
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.groupcoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.groupcoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.groupcoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.groupcoding.display,coding.display,Σ,0..1,string,Representation defined by the system
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.groupcoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.grouptext,text,Σ,0..1,string,Plain text representation of the concept
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.confidentiality,confidentiality,Σ,0..1,CodeableConcept,Confidentiality level of the specified substance as the ingredient
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.confidentialitycoding,coding,Σ,0..*,Coding,Code defined by a terminology system
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.confidentialitycoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.confidentialitycoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.confidentialitycoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.confidentialitycoding.display,coding.display,Σ,0..1,string,Representation defined by the system
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.confidentialitycoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.confidentialitytext,text,Σ,0..1,string,Plain text representation of the concept
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength,strength,Σ,0..*,BackboneElement,Quantity of the substance or specified substance present in the manufactured item or pharmaceutical product
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentation,presentation,Σ,1..1,Ratio,"The quantity of substance in the unit of presentation, or in the volume (or mass) of the single pharmaceutical product or manufactured item"
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationnumerator,numerator,Σ,0..1,Quantity,Numerator value
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationnumerator.value,numerator.value,Σ,0..1,decimal,Numerical value (with implicit precision)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationnumerator.value.value,numerator.value.value,Σ,0..1,decimal,Numerical value (with implicit precision)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationnumerator.value.comparator,numerator.value.comparator,?!Σ,0..1,code,< | <= | >= | > - how to understand the valueQuantityComparator (Required)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationnumerator.value.unit,numerator.value.unit,Σ,0..1,string,Unit representation
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationnumerator.value.system,numerator.value.system,ΣI,0..1,uri,System that defines coded unit form
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationnumerator.value.code,numerator.value.code,Σ,0..1,code,Coded form of the unit
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationnumerator.comparator,numerator.comparator,?!Σ,0..1,code,< | <= | >= | > - how to understand the valueQuantityComparator (Required)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationnumerator.unit,numerator.unit,Σ,0..1,string,Unit representation
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationnumerator.system,numerator.system,ΣI,0..1,uri,System that defines coded unit form
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationnumerator.code,numerator.code,Σ,0..1,code,Coded form of the unit
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationdenominator,denominator,Σ,0..1,Quantity,Denominator value
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationLowLimit,presentationLowLimit,?!Σ,0..1,Ratio,"A lower limit for the quantity of substance in the unit of presentation. For use when there is a range of strengths, this is the lower limit, with the presentation attribute becoming the upper limit"
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationLowLimitnumerator,numerator,Σ,0..1,Quantity,Numerator value
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationLowLimitnumerator.value,numerator.value,Σ,0..1,decimal,Numerical value (with implicit precision)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationLowLimitnumerator.value.value,numerator.value.value,Σ,0..1,decimal,Numerical value (with implicit precision)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationLowLimitnumerator.value.comparator,numerator.value.comparator,?!Σ,0..1,code,< | <= | >= | > - how to understand the valueQuantityComparator (Required)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationLowLimitnumerator.value.unit,numerator.value.unit,Σ,0..1,string,Unit representation
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationLowLimitnumerator.value.system,numerator.value.system,ΣI,0..1,uri,System that defines coded unit form
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationLowLimitnumerator.value.code,numerator.value.code,Σ,0..1,code,Coded form of the unit
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationLowLimitnumerator.comparator,numerator.comparator,?!Σ,0..1,code,< | <= | >= | > - how to understand the valueQuantityComparator (Required)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationLowLimitnumerator.unit,numerator.unit,Σ,0..1,string,Unit representation
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationLowLimitnumerator.system,numerator.system,ΣI,0..1,uri,System that defines coded unit form
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationLowLimitnumerator.code,numerator.code,Σ,0..1,code,Coded form of the unit
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.presentationLowLimitdenominator,denominator,Σ,0..1,Quantity,Denominator value
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentration,concentration,Σ,0..1,Ratio,The strength per unitary volume (or mass)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationnumerator,numerator,Σ,0..1,Quantity,Numerator value
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationnumerator.value,numerator.value,Σ,0..1,decimal,Numerical value (with implicit precision)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationnumerator.value.value,numerator.value.value,Σ,0..1,decimal,Numerical value (with implicit precision)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationnumerator.value.comparator,numerator.value.comparator,?!Σ,0..1,code,< | <= | >= | > - how to understand the valueQuantityComparator (Required)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationnumerator.value.unit,numerator.value.unit,Σ,0..1,string,Unit representation
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationnumerator.value.system,numerator.value.system,ΣI,0..1,uri,System that defines coded unit form
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationnumerator.value.code,numerator.value.code,Σ,0..1,code,Coded form of the unit
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationnumerator.comparator,numerator.comparator,?!Σ,0..1,code,< | <= | >= | > - how to understand the valueQuantityComparator (Required)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationnumerator.unit,numerator.unit,Σ,0..1,string,Unit representation
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationnumerator.system,numerator.system,ΣI,0..1,uri,System that defines coded unit form
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationnumerator.code,numerator.code,Σ,0..1,code,Coded form of the unit
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationdenominator,denominator,Σ,0..1,Quantity,Denominator value
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationLowLimit,concentrationLowLimit,?!Σ,0..1,Ratio,"A lower limit for the strength per unitary volume (or mass), for when there is a range. The concentration attribute then becomes the upper limit"
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationLowLimitnumerator,numerator,Σ,0..1,Quantity,Numerator value
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationLowLimitnumerator.value,numerator.value,Σ,0..1,decimal,Numerical value (with implicit precision)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationLowLimitnumerator.value.value,numerator.value.value,Σ,0..1,decimal,Numerical value (with implicit precision)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationLowLimitnumerator.value.comparator,numerator.value.comparator,?!Σ,0..1,code,< | <= | >= | > - how to understand the valueQuantityComparator (Required)
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationLowLimitnumerator.value.unit,numerator.value.unit,Σ,0..1,string,Unit representation
MedicinalProductIngredient,MedicinalProductIngredient.specifiedSubstance.strength.concentrationLowLimitnumerator.value.system,numerator.value.system,ΣI,0..1,uri,System that defines coded unit form
